frame_idx,t,dt,keys_down
707,1774004927.281079,0.183616,["Key.left"]
708,1774004927.464204,0.183124,[]
709,1774004927.631470,0.167266,["Key.space"]
710,1774004927.823464,0.191994,[]
711,1774004927.995351,0.171887,["Key.left"]
712,1774004928.161114,0.165763,[]
713,1774004928.335886,0.174772,[]
714,1774004928.514115,0.178229,["Key.space"]
715,1774004928.682010,0.167895,[]
716,1774004928.853653,0.171643,[]
717,1774004929.035839,0.182186,["Key.space"]
718,1774004929.216438,0.180598,[]
719,1774004929.401386,0.184949,["Key.space"]
720,1774004929.592591,0.191205,[]
721,1774004929.767963,0.175371,["Key.space"]
722,1774004929.947295,0.179332,[]
723,1774004930.112019,0.164725,[]
724,1774004930.291774,0.179755,["Key.space"]
725,1774004930.457450,0.165676,[]
726,1774004930.627489,0.170039,[]
727,1774004930.814999,0.187510,["Key.space"]
728,1774004930.996606,0.181607,[]
729,1774004931.172792,0.176187,["Key.right"]
730,1774004931.356729,0.183937,[]
731,1774004931.548199,0.191470,["Key.space"]
732,1774004931.754950,0.206752,[]
733,1774004931.928267,0.173317,["Key.space"]
734,1774004932.095492,0.167225,[]
735,1774004932.262859,0.167367,[]
736,1774004932.444739,0.181880,["Key.left"]
737,1774004932.608285,0.163546,[]
738,1774004932.776679,0.168394,[]
739,1774004932.960953,0.184274,["Key.space"]
740,1774004933.153296,0.192344,[]
741,1774004933.337541,0.184245,["Key.space"]
742,1774004933.521341,0.183800,[]
743,1774004933.703196,0.181855,["Key.left"]
744,1774004933.873566,0.170370,[]
745,1774004934.060647,0.187082,[]
746,1774004934.231972,0.171325,["Key.space"]
747,1774004934.419680,0.187708,[]
748,1774004934.602122,0.182441,["Key.space"]
749,1774004934.776233,0.174111,[]
750,1774004934.945310,0.169077,[]
751,1774004935.132662,0.187352,["Key.space"]
752,1774004935.310115,0.177453,[]
753,1774004935.479359,0.169244,[]
754,1774004935.639244,0.159885,["Key.space"]
755,1774004935.818640,0.179396,[]
756,1774004935.996204,0.177564,[]
757,1774004936.174141,0.177937,["Key.space"]
758,1774004936.341575,0.167434,[]
759,1774004936.526355,0.184780,[]
760,1774004936.703013,0.176659,["Key.space"]
761,1774004936.896861,0.193848,[]
762,1774004937.066496,0.169635,["Key.space"]
763,1774004937.252524,0.186027,[]
764,1774004937.432499,0.179975,["Key.space"]
765,1774004937.617511,0.185013,[]
766,1774004937.804412,0.186901,["Key.space"]
767,1774004937.990831,0.186419,[]
768,1774004938.169550,0.178719,["Key.space"]
769,1774004938.358737,0.189188,[]
770,1774004938.532176,0.173438,["Key.space"]
771,1774004938.711462,0.179286,[]
772,1774004938.888666,0.177204,[]
773,1774004939.072091,0.183425,["Key.space"]
774,1774004939.251510,0.179420,[]
775,1774004939.451665,0.200155,[]
776,1774004939.634758,0.183093,["Key.left"]
777,1774004939.814400,0.179642,[]
778,1774004939.994950,0.180549,[]
779,1774004940.163792,0.168842,["Key.space"]
780,1774004940.332933,0.169142,[]
781,1774004940.513362,0.180429,[]
782,1774004940.695251,0.181889,["Key.space"]
783,1774004940.869774,0.174522,[]
784,1774004941.055829,0.186055,[]
785,1774004941.244858,0.189029,["Key.space"]
786,1774004941.417835,0.172977,[]
787,1774004941.609755,0.191920,[]
788,1774004941.788811,0.179057,["Key.left"]
789,1774004941.966258,0.177447,[]
790,1774004942.153927,0.187668,[]
791,1774004942.338396,0.184469,["Key.space"]
792,1774004942.528507,0.190111,[]
793,1774004942.712155,0.183648,["Key.right"]
794,1774004942.887962,0.175807,[]
795,1774004943.069535,0.181573,[]
796,1774004943.254322,0.184787,["Key.space"]
797,1774004943.426895,0.172573,[]
798,1774004943.595521,0.168626,[]
799,1774004943.775247,0.179727,["Key.space"]
800,1774004943.958477,0.183230,[]
801,1774004944.147744,0.189267,["Key.right"]
802,1774004944.345457,0.197713,[]
803,1774004944.534473,0.189015,["Key.space"]
804,1774004944.717396,0.182924,[]
805,1774004944.900487,0.183091,["Key.space"]
806,1774004945.091220,0.190733,[]
807,1774004945.270180,0.178961,["Key.space"]
808,1774004945.444129,0.173948,[]
809,1774004945.628173,0.184044,[]
810,1774004945.810748,0.182575,["Key.space"]
811,1774004945.997411,0.186663,[]
812,1774004946.177035,0.179624,["Key.space"]
813,1774004946.365798,0.188763,[]
814,1774004946.563556,0.197758,["Key.left"]
815,1774004946.736705,0.173148,[]
816,1774004946.927674,0.190969,[]
817,1774004947.113851,0.186177,["Key.space"]
818,1774004947.288800,0.174949,[]
819,1774004947.470236,0.181437,[]
820,1774004947.655445,0.185209,["Key.space"]
821,1774004947.851959,0.196513,[]
822,1774004948.041835,0.189876,["Key.space"]
823,1774004948.229774,0.187939,[]
824,1774004948.415710,0.185936,["Key.space"]
825,1774004948.606413,0.190703,[]
826,1774004948.791051,0.184638,["Key.space"]
827,1774004948.957828,0.166777,[]
828,1774004949.131900,0.174072,[]
829,1774004949.317413,0.185513,["Key.right"]
830,1774004949.503007,0.185594,[]
831,1774004949.688319,0.185312,["Key.space"]
832,1774004949.871285,0.182966,[]
833,1774004950.057579,0.186294,["Key.space"]
834,1774004950.232622,0.175043,[]
835,1774004950.426553,0.193931,[]
836,1774004950.605737,0.179184,["Key.left"]
837,1774004950.784800,0.179063,[]
838,1774004950.972856,0.188056,[]
839,1774004951.145109,0.172252,["Key.space"]
840,1774004951.319627,0.174518,[]
841,1774004951.505161,0.185534,[]
842,1774004951.686649,0.181488,["Key.space"]
843,1774004951.870783,0.184134,[]
844,1774004952.057350,0.186567,["Key.space"]
845,1774004952.244354,0.187005,[]
846,1774004952.420022,0.175668,["Key.space"]
847,1774004952.616668,0.196646,[]
848,1774004952.794087,0.177418,["Key.space"]
849,1774004952.971298,0.177211,[]
850,1774004953.149693,0.178395,[]
851,1774004953.336537,0.186844,["Key.right"]
852,1774004953.519166,0.182629,[]
853,1774004953.702591,0.183425,["Key.space"]
854,1774004953.897255,0.194665,[]
855,1774004954.079489,0.182234,["Key.space"]
856,1774004954.258168,0.178679,[]
857,1774004954.429752,0.171583,[]
858,1774004954.613410,0.183658,["Key.space"]
859,1774004954.789598,0.176188,[]
860,1774004954.972787,0.183189,[]
861,1774004955.155764,0.182977,["Key.space"]
862,1774004955.335896,0.180131,[]
863,1774004955.534049,0.198153,["Key.right"]
864,1774004955.725374,0.191325,[]
865,1774004955.921143,0.195769,["Key.right"]
866,1774004956.106076,0.184933,[]
867,1774004956.291226,0.185150,["Key.left"]
868,1774004956.466839,0.175614,[]
869,1774004956.648098,0.181259,[]
870,1774004956.843237,0.195139,["Key.space"]
871,1774004957.018795,0.175558,[]
872,1774004957.196265,0.177470,[]
873,1774004957.365036,0.168771,["Key.space"]
874,1774004957.550887,0.185851,[]
875,1774004957.735253,0.184366,["Key.space"]
876,1774004957.921511,0.186258,[]
877,1774004958.111179,0.189668,["Key.space"]
878,1774004958.284944,0.173765,[]
879,1774004958.471578,0.186634,[]
880,1774004958.662286,0.190707,["Key.space"]
881,1774004958.839365,0.177079,[]
882,1774004959.008267,0.168902,[]
883,1774004959.178252,0.169985,["Key.space"]
884,1774004959.370815,0.192563,[]
885,1774004959.550341,0.179526,["Key.space"]
886,1774004959.741489,0.191149,[]
887,1774004959.918553,0.177063,["Key.space"]
888,1774004960.096341,0.177788,[]
889,1774004960.272490,0.176150,[]
890,1774004960.456692,0.184201,["Key.space"]
891,1774004960.637681,0.180989,[]
892,1774004960.824666,0.186985,["Key.space"]
893,1774004961.019595,0.194929,[]
894,1774004961.191130,0.171535,["Key.space"]
895,1774004961.375389,0.184258,[]
896,1774004961.549279,0.173890,["Key.space"]
897,1774004961.753752,0.204473,[]
898,1774004961.935208,0.181455,["Key.space"]
899,1774004962.123289,0.188081,[]
900,1774004962.296619,0.173330,["Key.space"]
901,1774004962.472336,0.175717,[]
902,1774004962.647854,0.175518,[]
903,1774004962.825179,0.177325,["Key.space"]
904,1774004963.000018,0.174839,[]
905,1774004963.185237,0.185219,[]
906,1774004963.372245,0.187008,["Key.space"]
907,1774004963.564948,0.192703,[]
908,1774004963.759874,0.194926,["Key.space"]
909,1774004963.932883,0.173009,[]
910,1774004964.117320,0.184438,[]
911,1774004964.313503,0.196182,["Key.space"]
912,1774004964.482406,0.168904,[]
913,1774004964.669445,0.187038,[]
914,1774004964.854376,0.184931,["Key.space"]
915,1774004965.038669,0.184293,[]
916,1774004965.223668,0.184999,["Key.space"]
917,1774004965.400294,0.176627,[]
918,1774004965.589434,0.189140,[]
919,1774004965.784503,0.195069,["Key.space"]
920,1774004965.965076,0.180573,[]
921,1774004966.154790,0.189714,["Key.right"]
922,1774004966.356590,0.201800,[]
923,1774004966.534388,0.177798,["Key.space"]
924,1774004966.721768,0.187380,[]
925,1774004966.921563,0.199795,["Key.space"]
926,1774004967.113317,0.191754,[]
927,1774004967.284524,0.171207,["Key.space"]
928,1774004967.468193,0.183670,[]
929,1774004967.648117,0.179924,["Key.space"]
930,1774004967.836169,0.188052,[]
931,1774004968.022747,0.186578,["Key.space"]
932,1774004968.197766,0.175019,[]
933,1774004968.390342,0.192576,[]
934,1774004968.577114,0.186772,["Key.space"]
935,1774004968.751471,0.174357,[]
936,1774004968.924112,0.172642,[]
937,1774004969.097525,0.173413,["Key.left"]
938,1774004969.284612,0.187087,[]
939,1774004969.464641,0.180029,["Key.right"]
940,1774004969.652145,0.187504,[]
941,1774004969.835895,0.183751,["Key.space"]
942,1774004970.036462,0.200567,[]
943,1774004970.211322,0.174860,["Key.space"]
944,1774004970.385610,0.174288,[]
945,1774004970.564383,0.178773,[]
946,1774004970.749449,0.185066,["Key.space"]
947,1774004970.935559,0.186110,[]
948,1774004971.114089,0.178531,["Key.space"]
949,1774004971.299111,0.185021,[]
950,1774004971.490203,0.191092,["Key.space"]
951,1774004971.669686,0.179483,[]
952,1774004971.864017,0.194331,[]
953,1774004972.038716,0.174699,["Key.space"]
954,1774004972.230426,0.191710,[]
955,1774004972.400755,0.170329,["Key.space"]
956,1774004972.592521,0.191766,[]
957,1774004972.773547,0.181027,["Key.space"]
958,1774004972.948806,0.175259,[]
959,1774004973.149556,0.200749,[]
960,1774004973.343920,0.194364,["Key.space"]
961,1774004973.523167,0.179247,[]
962,1774004973.701298,0.178131,[]
963,1774004973.897381,0.196083,["Key.space"]
964,1774004974.075245,0.177864,[]
965,1774004974.246684,0.171439,[]
966,1774004974.422446,0.175762,["Key.space"]
967,1774004974.614036,0.191590,[]
968,1774004974.795404,0.181368,["Key.space"]
969,1774004974.978846,0.183442,[]
970,1774004975.155510,0.176664,["Key.space"]
971,1774004975.340615,0.185106,[]
972,1774004975.524448,0.183833,["Key.space"]
973,1774004975.698756,0.174309,[]
974,1774004975.885880,0.187124,[]
975,1774004976.086594,0.200714,["Key.space"]
976,1774004976.272243,0.185650,[]
977,1774004976.470305,0.198062,["Key.space"]
978,1774004976.656341,0.186036,[]
979,1774004976.839677,0.183336,["Key.space"]
980,1774004977.020208,0.180531,[]
981,1774004977.212467,0.192259,["Key.space"]
982,1774004977.395824,0.183357,[]
983,1774004977.573372,0.177548,["Key.left"]
984,1774004977.757582,0.184210,[]
985,1774004977.944973,0.187390,["Key.space"]
986,1774004978.130566,0.185593,[]
987,1774004978.301125,0.170560,["Key.right"]
988,1774004978.490630,0.189505,[]
989,1774004978.671043,0.180413,["Key.right"]
990,1774004978.869825,0.198782,[]
991,1774004979.046456,0.176630,["Key.space"]
992,1774004979.234880,0.188424,[]
993,1774004979.436768,0.201888,["Key.space"]
994,1774004979.616798,0.180029,[]
995,1774004979.814286,0.197488,["Key.space"]
996,1774004979.987040,0.172754,[]
997,1774004980.174725,0.187685,[]
998,1774004980.357392,0.182667,["Key.space"]
999,1774004980.539337,0.181945,[]
1000,1774004980.737969,0.198632,["Key.left"]
1001,1774004980.932107,0.194138,[]
1002,1774004981.139942,0.207835,["Key.space"]
1003,1774004981.318390,0.178448,[]
1004,1774004981.511336,0.192946,[]
1005,1774004981.701230,0.189894,["Key.space"]
1006,1774004981.891414,0.190184,[]
1007,1774004982.068311,0.176897,["Key.right"]
1008,1774004982.259725,0.191414,[]
1009,1774004982.440561,0.180836,["Key.space"]
1010,1774004982.631250,0.190689,[]
1011,1774004982.826067,0.194817,["Key.space"]
1012,1774004983.001544,0.175477,[]
1013,1774004983.190556,0.189011,[]
1014,1774004983.376930,0.186375,["Key.space"]
1015,1774004983.544683,0.167752,[]
1016,1774004983.730197,0.185514,[]
1017,1774004983.909354,0.179157,["Key.left"]
1018,1774004984.102203,0.192849,[]
1019,1774004984.303206,0.201003,["Key.space"]
1020,1774004984.490859,0.187653,[]
1021,1774004984.664735,0.173876,["Key.space"]
1022,1774004984.857979,0.193244,[]
1023,1774004985.043592,0.185613,["Key.space"]
1024,1774004985.222578,0.178986,[]
1025,1774004985.415393,0.192816,[]
1026,1774004985.605927,0.190533,["Key.space"]
1027,1774004985.789129,0.183202,[]
1028,1774004985.965076,0.175947,["Key.space"]
1029,1774004986.153705,0.188629,[]
1030,1774004986.334470,0.180765,["Key.right"]
1031,1774004986.517670,0.183200,[]
1032,1774004986.696615,0.178944,["Key.space"]
1033,1774004986.872595,0.175980,[]
1034,1774004987.044422,0.171827,[]
1035,1774004987.238126,0.193704,["Key.space"]
1036,1774004987.422928,0.184802,[]
